phase,paper_id,search_time,paper_time,graph_time,external_calls
cold,W4384464487,2.7648890018463135,0.8785886764526367,5.74642014503479,8
cold,W4221014470,2.1819651126861572,0.8828177452087402,4.816109895706177,7
cold,W4295951577,2.166226387023926,5.100083589553833,6.083096981048584,6
cold,W2907683311,1.7933061122894287,0.9167327880859375,10.46616530418396,8
cold,W2954266614,2.428715467453003,0.9343414306640625,18.31674075126648,7
cold,W4394857110,1.6482746601104736,1.1502630710601807,36.43833088874817,7
cold,W4205725149,1.9303975105285645,0.6360337734222412,5.183406591415405,7
cold,W3162173425,2.529690980911255,0.6644043922424316,5.188356876373291,7
cold,W2965058023,2.699634075164795,1.1999902725219727,5.732551336288452,8
cold,W4383312437,2.8612561225891113,0.85614013671875,5.479755163192749,7
cold,W3156614709,2.148529529571533,0.8666746616363525,6.799611806869507,7
cold,W2947308709,2.1189000606536865,0.973423957824707,7.193040370941162,8
cold,W3093033010,2.6485729217529297,0.85260009765625,5.417067527770996,7
cold,W2888424632,2.0968399047851562,0.922260046005249,5.698371887207031,7
cold,W2999765337,2.9513959884643555,0.9670038223266602,7.34834361076355,8
cold,W4389437528,2.1172385215759277,0.9802250862121582,5.449321508407593,7
cold,W2888967035,2.649833917617798,0.9058218002319336,14.643276691436768,8
cold,W3155263273,2.135099411010742,0.9255390167236328,3.4901561737060547,4
cold,W4213145388,2.048334836959839,0.6956870555877686,6.356325149536133,6
cold,W3086535845,2.8113908767700195,0.9765815734863281,3.707533836364746,4
cold,W4361289889,2.119213342666626,0.9226722717285156,5.4637768268585205,6
cold,W2989512989,2.3872792720794678,0.8802871704101562,16.164647817611694,6
cold,W2898694742,2.0706393718719482,0.966480016708374,4.493064880371094,5
cold,W2746986659,2.330824136734009,0.9609060287475586,5.963332176208496,6
cold,W3042276730,2.1918160915374756,0.9259564876556396,5.727705717086792,8
cold,W3012220842,3.330007791519165,0.8720431327819824,5.6780054569244385,8
cold,W3085789143,2.3962838649749756,0.936774492263794,5.515342950820923,7
cold,W3001807593,2.0866127014160156,1.3328869342803955,5.20382833480835,6
cold,W4362581834,2.3141138553619385,0.8925187587738037,4.475789785385132,5
cold,W2885623676,3.0170295238494873,0.8515565395355225,5.686807155609131,8
cold,W4294647307,2.1640210151672363,0.9331798553466797,5.880615472793579,8
cold,W2962804345,2.2319774627685547,0.9848678112030029,5.530736207962036,7
cold,W2064861744,2.5226502418518066,0.9631290435791016,11.846271276473999,8
cold,W2942444880,2.6195552349090576,0.8647515773773193,5.0118865966796875,5
cold,W2613634265,2.3573708534240723,0.9337413311004639,10.824056386947632,8
cold,W4225716729,2.2351388931274414,0.8674154281616211,3.8219265937805176,4
cold,W2960876848,2.25864577293396,0.8733463287353516,5.773336887359619,7
cold,W2127347791,2.3875370025634766,0.9571371078491211,24.324974536895752,8
cold,W4294559022,2.283897638320923,1.035722255706787,8.447237968444824,5
cold,W2806375370,2.772826910018921,0.7466177940368652,5.207866430282593,7
cold,W4399083018,2.8052310943603516,0.8906717300415039,5.494076728820801,8
cold,W4322617812,1.2695465087890625,0.9155104160308838,15.624588012695312,6
cold,W4381848566,2.099790573120117,0.908461332321167,5.076317071914673,6
cold,W2963121727,0.5907578468322754,0.9909331798553467,5.866062879562378,8
cold,W4221079197,1.8450207710266113,0.9850139617919922,16.203699350357056,7
cold,W2994898777,3.009838104248047,0.74676513671875,4.895830392837524,6
cold,W3100511078,2.71512508392334,0.8673408031463623,5.016839981079102,6
cold,W4383346782,2.299445390701294,0.9940323829650879,5.146620512008667,5
cold,W3136552952,2.648404121398926,1.1370670795440674,5.593819618225098,7
cold,W2970837303,2.1405465602874756,0.8740856647491455,5.684326171875,8
cold,W2888649442,2.381885290145874,0.9011232852935791,3.817164659500122,5
cold,W4318257512,0.13330388069152832,0.7623426914215088,5.4508583545684814,7
cold,W4391849646,2.1003191471099854,0.9520690441131592,5.28624963760376,7
cold,W4393353064,3.0058908462524414,0.9151291847229004,5.500545501708984,6
cold,W4388095513,2.5970938205718994,1.1168756484985352,5.543191432952881,8
cold,W4307888124,2.1101012229919434,1.0421218872070312,4.8949480056762695,6
cold,W3167554351,3.4825825691223145,0.9014861583709717,4.342182636260986,5
cold,W1984938651,2.1508822441101074,0.799903392791748,5.496667861938477,8
cold,W3133255051,2.3010776042938232,0.700430154800415,4.87719988822937,5
cold,W2997468044,2.019953489303589,0.8607385158538818,5.389071702957153,7
cold,W2999331643,2.029024362564087,0.8041696548461914,4.098765134811401,3
cold,W4383818129,2.03021502494812,0.9374527931213379,4.298891067504883,5
cold,W4226225860,1.4147872924804688,0.8571012020111084,5.575830698013306,7
cold,W3176707157,2.200155258178711,0.8999893665313721,5.016165494918823,7
cold,W4378574344,2.214336633682251,0.8965818881988525,5.734480857849121,8
cold,W4322761281,2.099909543991089,0.9164829254150391,5.749316215515137,8
cold,W3006630858,1.868093490600586,0.8818583488464355,5.4499640464782715,8
cold,W4386098991,1.968013048171997,0.9658858776092529,2.4274981021881104,2
cold,W3196654640,2.7656631469726562,0.7332522869110107,5.599899530410767,7
cold,W3041968715,1.4626834392547607,0.8608231544494629,5.423747301101685,7
cold,W4399790131,2.465367078781128,0.8829231262207031,4.4754557609558105,5
cold,W3086539547,1.7184739112854004,0.9645507335662842,4.900021314620972,7
cold,W4381252028,2.6731104850769043,0.9134118556976318,5.679750680923462,8
cold,W4317581943,2.204026222229004,0.915886402130127,3.463491439819336,4
cold,W2968572135,1.7669329643249512,0.6508433818817139,4.481793403625488,5
cold,W3009876049,2.3112878799438477,1.232445478439331,6.191112041473389,8
cold,W4293229829,1.9679772853851318,0.9397704601287842,5.037851095199585,7
cold,W3013692475,2.1931393146514893,0.9480769634246826,5.844688653945923,8
cold,W4313648826,2.5058038234710693,0.9740102291107178,5.3981945514678955,7
cold,W3206840963,2.8045718669891357,0.9032988548278809,5.397388935089111,6
cold,W4206566227,2.2918124198913574,0.6978025436401367,5.0010011196136475,5
cold,W4220966162,3.3082611560821533,1.220268964767456,5.4830322265625,8
cold,W4319332853,2.180861234664917,0.6554965972900391,5.183115243911743,7
cold,W2968071222,2.299616813659668,0.9619700908660889,4.939417600631714,5
cold,W3140559152,2.2408764362335205,0.9077675342559814,4.703038215637207,5
cold,W3033094275,2.116184949874878,0.9657461643218994,3.5436792373657227,4
cold,W2955853369,1.9713795185089111,0.8951611518859863,4.544436693191528,5
cold,W3202183072,2.3504891395568848,1.0151870250701904,5.316399335861206,7
cold,W3030790048,2.799908399581909,1.2096836566925049,5.497656345367432,7
cold,W4211126031,2.991654634475708,0.8876893520355225,4.721072435379028,5
cold,W3135096391,2.5025429725646973,0.9042148590087891,5.574934720993042,8
cold,W1484225231,2.18121075630188,0.9372053146362305,5.070209980010986,7
